y_true,y_pred,text
1,0,"Jedzenie miesa nie jest niczym zlym, poniewaz zwierzeta sa hodowane specjalnie do tego celu, aby mogly zaspokoic potrzeby ludzi. Mieso jest waznym elementem diety, zawiera wiele skladnikow potrzebnych do codziennego funkcjonwania czlowieka. Ciezko jest je zastapic innymi produktami. Jest bardzo sycace, a posilek z miesa daje duzo sily i energii. Dzieki niemu mozemy np. uprawiac sport, wykonywac codzienne obowiazki czy tez prace. Uwazam, ze jedzenie miesa nie jest zle dla czlowieka, daje ono nam duzo skladnikow potrzebnych w codziennej diecie, a zwierzeta z ktorych pochodzi sa specjalnie do tego celu hodowane w odpowiednich warunkach."
0,1,"Ludzie jedzą mięso od tysięcy lat i są do tego ewolucyjnie przystosowani.
Prawidłowy rozwój człowieka zakłada spozywanie miesa, ponieważ zawiera białka zwierzęce, których nie jesteśmy w stanie dostarczyć w inny sposób. Substytuty mięsa takie jak fasola i soja spożywane w celu zastąpienia mięsa w diecie szybko uczulają, organizm naturalnie się broni, bo potrzebuje mięsa. Mięso buduje trkanke mieśniową, więc zbilansowana dieta go wymaga. Mięso jest smaczne, urozmaica posiłki jest ich głownym elementem. "
0,1,"Uważam, że p. Zięba jest wspaniałym propagatorem wiedzy medycznej i rozwiązania przez niego proponowane zachęcają do samorozwoju w tej dziedzinie. Ujawnia on dotąd proste, ale relatywnie skuteczne terapie dla każdego i zwraca uwagę na problemy generowane przez tzw. medycynę konwencjonalną. Jego autorytet pozwala wyrównać asymetrię informacji generowaną przez wspomagane przez państwa cywilizacji zachodniej koncerny farmaceutyczne i oferuje wsparcie tak potrzebne niepopularnym dotąd terapiom. Podejście p. Zięby do szkodliwych substancji powszechnie stosowanych w popularnych lekach pozwala przeciętnemu użytkownikowi bardziej świadomie podchodzić do ich wyboru dla siebie czy swojej rodziny. Osobiście chętnie skorzystałam z propozycji zwiększenia udziału witaminy C lewoskrętnej w mojej diecie i muszę przyznać, że zauważyłam pozytywne efekty tej zmiany. Podsumowując, uważam p. Ziębę za doświadczonego lekarza, ale i osobę, która przyniosła pod strzechę wiele cennych informacji.
"
1,0,"Mam zdanie, że Polska powinna przyjąć więcej imigrantów niż teraz, ponieważ każdy człowiek ma prawo na wybór miejsca zamieszkania. Są różne sytuacje w życiu kazdej jednostki, które zmuszają ją wyjechać za granicę. Ekonomiczna i polityczna sytuacja Ukrainy, Indii, Turcji lub Syrii nie jest najlepszą. I te osoby muszą zarabiać pieniądze na utrzymywanie swojej rodziny, co nie jest możliwym w ich kraju zamieszkania. Oczywiście, że są i inne korzyści dla Polski w sprawie gospodarstwa. Ale najważniejsze to jest jednostka i jej stan psychologiczny. Tak jak ja posiadam w Polsce status imigranta, to rozumiem na ile to jest ważne. Czasem nie jest możliwość dobrze się rozwinąć w pożądanym kierunku w swoim kraju. Podsumowując, myślę, że trzeba przyjmować imigrantów."
1,0,"Ewa na początku wrzucała darmowe filmiki z ćwiczeniami, była przystępną kobietą/ trenerką. W miarę przypływu coraz większej ilości fanów zaczęła tę sławę wykorzystywać. Organizowane przez nią obozy fitness nie są w cenie przystępnej dla przeciętnej polki, podobnie jak reklamowane/ produkowane przez nią produkty. Jest jej za dużo w mediach (aż do przesady), a chyba nie na tym polega praca prawdziwego trenera i motywatora fitness. Myślę, że obecnie na rynku istnieją lepsi trenerzy fitness, biorący udział i zdobywający nagrody w konkursach dot. fitnessu, rozwijający się, oferujący więcej niż Ewa."
1,0,"Jeśli pozwolimy systemowi immunologicznemu na prawidłowe działanie to on ochroni nas od wielu chorób.Nie widzę powodu,żeby dziecku wrzucać do organizmu wiele różnych świństw (to nienaturalne).Trzeba bardziej wierzyć w naszą wewnętrzną moc uzdrawiającą.Zdrowie człowieka leży w nas samych w naszej niewinności,harmonii,spokoju,radości i to trzeba pielęgnować i wzmacniać.Trzeba nauczyć się relaksu i być świadomym naszej zachłanności.Zdrowie leży w prawdzie i świadomości a nie w szczepionkach czyli wewnątrz a nie na zewnątrz."
1,0,"Dzięki szczepionkom jesteśmy tu, gdzie jesteśmy. W społeczeństwie nie występują już choroby, który jeszcze 100 lat temu dziesiątkowały ludzkość, a 50 lat temu były wyrokiem śmierci dla człowieka. Warunki w jakich są wykonywane szczepienia są całkowicie sterylne i nie ma mowy o zakażeniu podczas szczepienia. Zanim szczepionka zostanie wprowadzona do obiegu jest testowana wielokrotnie nie tylko w laboratorium, ale też na zwierzętach i ochotnikach, którzy dostają za to wynagrodzenie. Dzięki szczepieniom udaje się uratować miliony istnień ludzkich na świecie rocznie. Gdyby nie szczepionki, wiele dzieci/matek umarłoby z powodu konfliktu serologicznego. Dzięki szczepionkom udaje nam się uniknąć uciążliwych chorób okresowych np grypy. Dzięki nim, mamy pewność, że mięso które kupujemy w sklepach jest w pełni zdrowe i nie zakazimy się nim. Podsumowując szczepionki to jedno z największych osiągnięć ludzkości w dziedzinie medycyny, które sprawiło, że śmierć w naszym społeczeństwie przestała być codziennością. Powinniśmy korzystać z tego dobrodziejstwa."
0,1,"Uważam, że ludzie nie powinni spożywać mięsa, wynika to między innymi z tego, że spożywamy w ten sposób inne żyjące stworzenia. Oczywiście mam świadomość iż kura czy krowa nie są na tyle świadomymi i rozwiniętymi organizmami jak człowiek, jednakże są to istoty żywe - równie dobrze ludzie mogliby spożywać siebie nawzajem - co niestety miewało miejsce. W dzisiejszych czasach mamy na tyle dużo możliwości przyjmowania różnorakich substytutów mięsa, które dadzą nam podobne wartości odżywcze - zapotrzebowanie w białka czy tłuszcze,  iż spożywanie mięsa bynajmniej dla mnie pod kątem zdrowotnym nie jest przemawiającym argumentem. Kuchnia wegetariańska czy też wegańska stale się rozwija, we wszelkich punktach gastronomicznych można otrzymać bez większego wysiłku takowe potrawy, co też nie utrudnia codziennego życia  bez mięsa. Reasumując uważam, iż ludzie nie powinni spożywać mięsa, nie wnosi ono nic dla ludzkiego organizmu czego nie możemy zastąpić, a przecież podobno jesteśmy tym co jemy. Wolę być ""burakiem niż świnką."
1,0,"Uważam, że sytuacja polityczna pogarsza się diametralnie. Tworzą ""programy wsparcia"" na które nie mają funduszy, aby je znaleźć próbują wszelkich sposobów ktore nie sprzyjają Polakom, chociażby podnoszenie podatków. Kolejnym dramatyzmem panującym  w polityce jest to że przyznali dofinansowanie rolnikom, ktorzy i tak nie maja małych dochodów, a nie pomogli osobom naprawde potrzebującym( osobom niepełnosprawnym) Kolejną parodią, którą ustanowili jest refundacja leków dla osób 75+, nikt tylko z rządu nie powiedział głośno, że jest to refundacja leków najtanszych, a o te droższe musza sie starac na własną rękę. Podsumowywując sytuacja polityczna w Polsce jest coraz gorsza, mam nadzieję że niebawem sie to zmieni. "
1,0,"Uwazam, ze ludzie nie powinni jesc miesa, poniewaz jest to szkodliwe dla srodowiska, zwierzat i ich samych. Mieso mozna latwo zastapic produktami nieodzwierzacymi - takimi jak soja czy tofu. Dieta wegerarianska czy weganska moze byc bardzo urozmaicona i smaczna. Dzieki takiej diecie mozna poznac wiele nowych smakow. Ponadto, bedac na takiej diecie wiele osob deklaruje, ze czuje sie lepiej - ma wiecej energii i nie ma problemow z zaladkiem. Ludzie nie jedzacy miesa przyczyniaja sie do zmieniejszenia cierpienia zwierzat. Mysle, ze kazdy powinien zobaczyc filmiki pokazujace w jakich warunkach trzymane sa krowy, ktore pozniej ida na rzez. Jest to tak okrutne i obrzydliwe, ze nie wiem jak ktos majac swiadomosc warunkow w jakich sa trzymane jest w stanie nawet spojrzec na mieso, nie mowiac w ogole o jedzeniu."
0,1,"DZIECKO TO BOZY DAR O KTORYM NIE JA DYCYDUJE, TO DAR KTORY NALEZY ZAAKCEPTOWAC CZY URODZI SIE CHORE CZY ZDROWE.
JUZ NA WCZESNYM ETAPIE JEST TO MALY CZLOWIEK KTORY NIE POWINNIEN BYC ""OT TAK"" USUWANY,ZE WZGLEDU NA TO CZY MA WADE CZY JEST TO WYNIK GWATLU.
PODSUMOWUJAC NIE WOLNO MORDOWAC DZIECI KTORE NIE MAJA JESZCZE NIC DO POWIEDZENIA.
Z DOSWIADCZENIA WIEM ZE NIE ZAWSZE ABROCJA SIE UDAJE, TZN.MOGA POJAWIC SIE JEJ POWIKLANIA A KOBIETA JUZ NIGDY MOZE NIE MIEC DZIECI.
"
1,0,"Według mnie Robert Lewandowski nie jest najlepszym polskim piłkarzem. Istnieją bardziej utalentowani. Nie można powiedzieć, że gra źle, ale nie jest najlepszy. Osiąga duże sukcesy, jednak nie osiąga ich sam. Piłka nożna to sport drużynowy. Dużo się mówi o ilości strzelonych bramek przez Roberta, jednak ktoś mu tę piłkę musiał podać. Robert gra na pozycji napastnika, jego zadaniem jest strzelanie bramek tak samo jak bramkarzy ich obrona, ale o tych drugich już się tyle nie mówi. Ostatnie wyniki na Euro albo Mundialu wiele powiedziały o Robercie, kiedy było trzeba zawiódł, gdyby był najlepszy wyniki dla Polski byłyby inne. Według mnie za dużo czasu poświęcał reklamom telewizyjnym a za mało skupieniu na grze, jako napastnik powinien pociągnąć nasz zespół do góry. 
Przyjęło się, że Robert jest najlepszym polskim piłkarzem, a według mnie jedynie najsławniejszym. Bo jak się w kółko o kimś mówi w dodatku same pozytywne rzeczy to ludzie tak zaczynają myśleć. Według mnie jest wielu bardziej utalentowanych polskich piłkarzy niż Robert Lewandowski."
0,1,"Jest 21 wiek i powinniśmy zdawać sobie sprawę, że zwierzęta są naszymi przyjaciółmi od komara i świerszcza do słonia :) Są koty i psy, których większość Państw świata nie zjada, ale kurczaki i świnki to już inny temat, dlaczego? Każde zwierzę jest zwierzęciem. Postęp technologiczny sprawił, że jesteśmy w stanie na ogromną skalę produkować rośliny oraz różnego rodzaju suplementy, dzięki którym moglibyśmy obejść się od mięsa. Podsumowując możemy zdobywać pożywienie w tych czasach na tysiąc sposobów i żeby być zdrowszym powinniśmy jeść dużo więcej warzyw i owoców.
"
1,0,"Żywność GMO jest niebezpieczna i nie ma żadnego pożytku z tego, nie powinno się inwestować w uprawy tego rodzaju, powinno się zakazać hodowli z gmo. Społeczeństwo jest ogłupiane naciąganymi statystykami, ta żywność jest niebezpieczna dla zdrowia ludzi, powoduje różne choroby odzwierzęce. 
Podsumowanie:
Genetyka zwierzęca i również ludzka, powinna być surowo zakazana."
0,1,"Imigranci szkodzą Polsce, ponieważ są obcy, nie znają naszej kultury i naszych wartości. Rozbija naszą jedność jako narodu. Nie zaaklimatyzują się. Są niebezpieczni, ponieważ będą chcieli nas zmieniać według swoich zasad. Chcą wykorzystać naszą pomoc i szkodzić nam, bo tak im nakazuje ich wiara. Przenoszą choroby.  Nie ma z ich przybycia żadnych korzyści, a tylko szkody. Nasz kraj nie stać na utrzymanie imigrantów, musimy zadbać najpierw o swoich obywateli.
Uważam, że obecność imigrantów w Polsce jest szkodliwa i należy zatrzymać ich napływ, ponieważ są niebezpieczni i mogą zaszkodzić naszemu krajowi."
0,1,"Żywność genetycznie modyfikowana to temat który pojawił sie na naszej tapecie zupełnie niedawno. Zwłaszcza kiedy porównamy od jak dawna ludzie zywią się w ogóle. Modyfikując geny roślin sprawiamy, ze są one na pozór zdrowsze, bo ładniej wyglądają, lepiej pachną, łatwiej się je uprawia.  Dopiero zacznamy badać wpływ tych modyfikacji na populacje ludzką. Z tego też powodu uważam, że na chwilę obecną, żywność genetycznie modyfikowana powinna być zakazana dla ludzi. Badacze powinni sie skupic na badaniu jej wpływu na zwierzeta i przez kilka pokoleń przygladać się im jak wplywa to na ich rozwój.  Zwierzeta karmione takimi paszami powinny przebywac w warunkach laboratoryjnych i w żadnym wypadku nie powinny trafiac do ubojni na mięso dla ludzi.  Uważam, że niewiele wiemy na temat GMO stąd tez konieczne jest ostrożne podejscie do tematu i ostrożne badania na zwierzętach. Do czasu jednoznacznego wyjaśniania wpływu GMO na ludzi, jedzenie modyfikowane genetycznie powinno byc zakazane."
0,1,"Ewa Chodakowska może i miała dobre chęci, ale wykonanie jest zle. Przede wszystkim jej programy są źle skonstruowane, zbyt ostre, osoby niedoświadczone przetrenowuja swoje organizmy i nieraz powodują kontuzje. Kobiety ślepo ufają w to co ona mówi i im każe co często ma swoje negatywne zdrowotne konsekwencje. Sama nie wymyśla też jak twierdzi swoich programów, skandalem okazało się gdy wyszło oskarżenie od trenerki ze Stanów, o to, że ukradła jej programy sprzed bodajże 10 lat, afera skończyła się ugoda chyba. Ewa Chodakowska jest bardziej celebrytka, która taki pomysł na karierę sobie wybrała niż trenerka z powołania, pytanie jest czy nie robi wbrew pozorom więcej złego niż dobrego kobietom jakie wręcz fanatycznie za nią podążają.
Podsumowując sam projekt byłby dobry ale nie w jej wykonaniu, nie w rękach osoby jaka w taki sposób po prostu robi pieniądze i karierę, ponieważ to jak to robi czyni więcej szkody niż dobrego."
1,0,"Uważam, że w dzisiejszych czasachsocial media zdominowały każdą dziedzinę naszego współczesnego życia na tyle, że kazdy chociaż kilka minut dziennie poświęca na zajrzenie i przejrzenie newsów tam zamiszczonych. Obecnie coraz więcej kontaktów, miejsc czy usług wyszukuję właśnie za pomocą Facebooka, dzięki temu mogę bardzo szybko zweryfikować dane miejsce, zobaczyć jak ono wygląda czy otrzymać w ciągu kilku minut informację o danej usłudze. Dzięki narzedziom takim jak Facebook, czy Instagram można bardzo szybko skontaktować się ze znajomymi, umówić na spotkanie itd. Od jakiegoś czasu przestałam używać z wiadomości sms, co sprawia, że coraz częściem sięgam po narzędzia online by się z kimś skontaktować. Uważam, że wszystkie narzędzie obecnie dostępne do nawiązywania kontaktów mogą pozytywnie wpłynać nie tylko na relacje pomiedzy znajomymi ludźmi, mogą również wpłynąć na zapoznanie obcych ludzi mających podobne zainteresowania. Czasem w moim towarzystwie znajomych brakuje mi osób, które mogłyby podzielić ze mną opinie na temat obejrzanego filmu, czy serialu. Dzięki temu, że należę do kilku grup dyskusyjnych mogę wymieniać swoje poglądy, poradzić się jaki film zobaczyć i wymienić opinię na temat reżysera. Z kilkoma osobami spotkałam się już na kawę, tak również zapoznałam wielu innych znajomych, z którymi poznałam się wirtualnie, a nie przeszkodziło nam to w relacjach w realnym zyciu. Social media mmogą wpłynąć również na relacje zawodowe, a dzięki nim można odnaleźć współpracowników, którzy podzielają nasze pasje. PODSUMOWANIE: Social Media mają pozytywny wpływ na relacje ludzi, umożliwiły nam szybki kontakt z ludźmi nawet na drugim końcu świata co wcześniej nie było możliwe. Uważam, że rozwój i social media to jest to czego potrzebujemy i powinniśmy się jak najbardziej tego trzymać."
0,1,"ewa Chodkowska jest bardzo wiarygodna jesli chodzi o treningi, jej sylwetka, wiedza o odzywianiu jest argumentem przekonującym ze zna sie na treningach i doradzaniu innym. Jest zapraszana do stacji telewizyjnych w ktorych  udziela porad dla osob ktore zaczynaja trenowac badz juz trenują i chca doskonalic sie w ksztaltowaniu sylwetki. Ewa Chodakowska to kobieta sukcesu i idolka wielu kobiet oraz mezczyzn"
0,1,"Uważam, że w jedzeniu mięsa nie ma niczego złego, ponieważ nie widzę ku temu wystarczających przeciwwskazań. Obecnie jest ogromny hype na weganizm, wszyscy chcą być vege, organic i dać się zaszufladkować w którymkolwiek z tych określeń, byleby być na siłę innym. Tymczasem to, co serwują nam media jest dalekie od prawdy, a przypadki, w których dochodzi do wykroczeń w hodowlach są bardzo rzadkie i jednocześnie bardzo nagłaśniane. Uważam, są to kwestie, które powinny być regulowane prawnie, a nie na podstawie codziennych wyborów konsumentów. Od zawsze żywiliśmy się produktami pochodzenia zwierzęcego, co było dla nas ogromną korzyścią. Jedząc mięso dostarczamy sobie mnóstwo potrzebnych mikro, oraz makroskładników i nie widzę powodów dla którego miałabym z niego zrezygnować. Osobiście jem mięso od zawsze, ale dbam o to, aby pochodziło ze sprawdzonych źródeł. Podsumowując uważam, że w jedzeniu mięsa nie ma niczego złego, ponieważ obwinianie ludzi o to, że kupują powszechnie dostępne produkty jest co najmniej niepoważne.  
"
0,1,"trzeba pomoc biednym  ludziom cale rodziny imigruja tam gdzie jest lepiej gdzie nie ma głodu jest praca opieka medyczna i oswiata imigrują cale rodziny pozosttawiają swoj dobytek  potrzene jest im wsparcie psychologiczne i materialne .pozostawiają swoją ojczyzne i maja nadzieje na lepsze jutro .Na taka ucieczke z kraju poswiecaja swoj cały dobytek i narazają nawet na smierc podczas transportu.podsumowując musimy pomagac swiatu krajom zagrozonym wojnami glodem i chorobami.
"
0,1,"Żywność GMO to wielkie zagrożenie dla ludzkości. Ingerencja w genetykę nasion ma nieprzewidywalne skutki. Wszelkiego rodzaju eksperymenty nie mogą być podparte badaniami, ponieważ jedynie niemoralne testy długookresowo prowadzone na ludziach przyniosłyby wymierne rezultaty. Brak takich badań oznacza, że nie jesteśmy w stanie przygotować się na jakiekolwiek zagrożenia wynikające z GMO, na przykład choroby. Rozwój GMO oznacza także łączenie się przemysłu chemiczno-biologicznego oraz żywieniowego - nasiona roślin genetycznie modyfikowanych są licencjonowane. Potężne światowe konglomeraty chemiczno-żywieniowe z ww. gałęzi gospodarki będą miały jeszcze więcej władzy zwalczając konkurencję lokalnie działających farmerów monopolizując rynek żywieniowy. Podsumowując, żywność GMO to zagrożenie dla ludzkości, którego skutków użycia nie da się przewidzieć. "
0,1,"Uważam, że ostrożności w kontaktach z ludźmi nigdy za wiele, ponieważ taka postawa daje nam większą ochronę przed potencjalnymi zagrożeniami. Już widząc kogoś z daleka, warto obserwować jego zachowanie i wygląd, może to pomóc nam ocenić jego zamiary wobec nas, czy jest wrogo nastawiony, czy chce nas zaatakować. Zawsze trzeba mieć oczy i uszy otwarte, być czujnym. Gdy oceniamy, że atakujący jest silniejszy, najlepiej wybrać ucieczkę lub udać się do najbliższej grupy osób i poprosić o pomoc.
Podsumowując, jeśli spodziewamy się zagrożenia i jesteśmy ostrożni, możemy uniknąć niebezpieczeństwa."
0,1,"Uważam, że Robert Lewandowski jest najlepszym polskim piłkarzem, ponieważ jego gra jest bardzo dobra i nie odbiega on swoimi umiejętnościami od światowej klasy piłkarzy. Wydaje mi się ze dowodem na to jest liczba goli jakie strzela w meczach i to że jest doceniany nagrodami, które dla piłkarza są jednak oznaką bycia najlepszym. Uważam, ze jest to osoba która w świecie piłki nożnej jest najbardziej kojarzona z tym właśnie sportem i bardzo dużo osób z innych krajów go kojarzy jako dobrego piłkarza. Dzięki jego rozpoznawalności Polska za granicą jest też kojarzona z czymś pozytywnym. Po za tym poprawia on postrzeganie Polaków. Polska piłka nożna nie jest oceniana zbyt dobrze i na tle reszty zawodników i ich wyników Robert Lewandowski naprawdę się wyróżnia. Wydaje mi się też, że gdyby nie był dobrym zawodnikiem nie interesowałyby się nim najlepsze drużyny. Myślę, że wiele lat treningów i ciężkiej pracy na pewno też wyrzeczeń w jego przypadku owocuje ponieważ nie tylko jest to jego praca ale także pasja i miłość do piłki nożnej.Nie każdy ma tyle motywacji do takiego sportu i wiele osób na pewno poddałoby się bardzo szybko, np po kontuzjach albo po prostu nie każdy jest w stanie tak ciężko trenować.

Podsumowując myślę, że Robert Lewandowski jest najlepszym polskim piłkarzem. Wydaje mi się, że nie powinno to budzić wszelkich wątpliwości, że nie odbiega on umiejętnościami i zamiłowaniem do tego sportu od światowej klasy piłkarzy i jest też osobą z której Polacy powinni być dumni ponieważ mało jest tak zdolnych polskich piłkarzy."
1,0,"Uważam, że zaufanie jest ważne w kontaktach międzyludzkich, ale ważniejsza jest jednak ostrożność. Drugi człowiek może wykorzystać wiedzę na nasz temat do swoich celów, gdyż z natury myśli zazwyczaj o swoich własnych potrzebach i interesach. Pozyskanie większej wiedzy przez drugą osobę może dać jej przewagę nad nami, punkt do szantażowania. Człowieka ciężko jest poznać i nie wiadomo, czym się kieruje w obecnej sytuacji życiowej. Będąc ostrożnym w relacjach, stawiamy granice, które są potrzebne w budowaniu długoterminowej relacji, stopniowe budowanie zaufania jest korzystniejsze dla obu stron. Mamy większą pewność, że ważne informacje nigdzie nie wyciekną, że nikt nie będzie nas szantażował a tym samym ograniczał naszych działań. Ostrożność daje większą swobodę życia, nie trzeba się martwić o to, co druga osoba może zrobić z pozyskaną wiedzą a jak już komuś zaufamy, to druga osoba będzie czuła się bardziej dowartościowana i ważna dla nas. Podsumowując, myślę, że ostrożność daje nam większe bezpieczeństwo  niż nadmierne ufanie innym. Uczy stawiania granic, stopniowego poznawania zamiarów drugiej osoby jak też budowanie trwalszych relacji kiedy już na to pozwolimy. Bycie ostrożnym przyczynia się również do zwiększenia pewności siebie."
0,1,"Ewa Chodakowska jest super trenerką wnosi duzo wiedzy na temat prawidlowego żywienia i trenowania.Dzieki niej mozna sie dowiedziec jak prawidlowo sie odzywiac i trenowac bez niej bysmy tego nie wiedzieli.Tylko ona jedyna robi to w sposob swiadomy i wiarygodny jest niezastapiona w tym co robi.Bez niej wiele osob niewiedziałoby ja prawidłowo sie odzywiac oraz cwiczyc aby uzyskac piekna sylwetke i zrobic to w sposob wiarygodny.Nie wiele jest osob ktore sie na tym znaja.
"
0,1,"Wszystkie osoby, które nie wierzą w Boga zwyczajnie go nie doświadczyły. Bóg stworzył świat i od zawsze go przenikał, od początków ludzkości aż po nasze czasy. Głównym dowodem jest przede wszystkim Biblia, która ukazuje działanie Najwyższego, bo niby jak wyjaśnić wszystkie cuda, które miały miejsce na przełomie tych kliku tysiącleci, nie wspominając tych nieudokumentowanych. My wszyscy, tutaj żyjący na Ziemi i tak prędzej czy później spotkamy się w jednym miejscu, wiecznej radości i miejscu bez trosk. To właśnie przekonanie spowodowane jest obecnością Boga w każdej rzeczy materialnej zlokalizowanej tu, w naszym niedoskonałym świecie. Uważam, że Bóg i jego istnienie jest niepodważalne, ponieważ dowody, które posiadamy to poświadczają. Ponad to, bez Boga nie byłoby wspólnoty, a takowe istnieją praktycznie wszędzie."
1,0,"Uważam, że w kontaktach z ludźmi należy być ostrożnym. Często ludzie mają intencje o których nie chcą mówić i co mają dokłądnie na myśli. Uważam, że żeby zaufać danej osobie trzeba ją poznać na tyle dobrze, żeby wiedzieć, że można na niej polegać. "
0,1,"Uważam, że należy zachować daleko idącą ostrożność w kontaktach z innymi ludźmi. Większość osób jest skupiona na osiąganiu swoich prywatnych celów i zrobi wszystko, aby ten cel osiągnąć. Nie liczą się oni ze zdaniem i z uczuciami innych, gdyż ponad wszystkim stawiają swoje interesy. Zachowanie ostrożności w kontaktach z innymi chroni nas samych, pozwala zminimalizować ryzyko bolesnych rozczarowań i strat. Chroni nas przed nieprzyjemnymi konsekwencjami, zarówno natury psychologicznej jak i materialnej. Uważam, że w swoim własnym interesie powinniśmy stosować zasadę ograniczonego zaufania do innych osób, bo to zwiększa naszą szansę na lepsze życie.
Podsumowując, uważam,  że zachowanie ograniczonego zaufania do innych jest dla nas korzystne i wskazane. Chroni nas przed rozczarowaniami, a jednocześnie może zwiększyć poczucie bezpieczeństwa. Nadmierne ufanie innym nie jest dla człowieka opłacalne i wiąże się z dużym ryzykiem zranienia lub straty."
1,0,"Moim zdaniem jedzenie mięsa jest niemoralne, ponieważ nie możemy określić czy dane zwierze jest mniej świadome od człowieka; Idąc dalej tym tropem nie możemy także obiektywnie i faktualnie stwierdzić faktu, że otaczający nas ludzie są tak samo świadomi jak my - wynika z tego logiczne pytanie - czy powinniśmy jeść ludzi? Człowiek, niezależnie czy wierzymy, że posiada duszę fizycznie też jest zwierzęciem. Jako wysoce inteligentne produkty milionów lat ewolucji powinniśmy stronić od wyrządzania innym krzywdy - nieważne czy mają ogon czy też nie. Krzywda jest niesamowicie subiektywna, nawet jeśli zwierzęta są zabijane naszym zdaniem humanitarnie to w ich odczuciu może być to traumatyczne i wielce bolesne. Jedzenie mięsa jest niemoralne, ponieważ nie możemy stwierdzić czy jedzony jest mniej świadomy od nas."
1,0,"Imigrant - według mnie przybysz z innego świata, ktoś obcy na mojej ziemi prawie jak kosmita. Jeżeli chodzi o Polskę przyjmujemy ich stanowczo za dużo! Sami ciapaci, Ukraińcy muzułumanie. To straszne co się dzieje, uchodźcy z Syrii. Nie dość że odbierają nam pracę to się jeszcze panoszą. Centrum nocą co drugi leży pijany koło rotundy i co ma pomyśleć odwiedzający nas Anglik na Wakacjach....będzie źle myślał o nas nie pozna czy to Polak. Brak kultury osobistej, smród. nawet w Uberze czy Bolcie nie można się dogadać i się czeka na nich po godzinie. Narzucanie nam religii czy języka? Jesteśmy w Polsce powinni. każdy przywający do nas imigrant powinien się dopasować do nas używać naszego języka, akceptować  naszą religię a nie narzucać swoje. Do tego dochodzą żydzi którzy mieszkają w naszym kraju i poza granicami i chcą rozszczeń od Polski odszkodowań za ""Polskie obozy śmierci"" Niedouczeni wiedzą  że nie mają szans u Niemców  więc biją w nas a rząd pomaga!!! Żona prezydenta jest żydówką. Niszczona polityka kraju przez wszystko. Niedługo wybuchną u nas zamieszki jak w Paryżu bo ludzie wyjdą na ulice Walczyć o swoje! Tylko na to czekam.
podsumowanie:
Imigranci to zło wcielone. powinno się zorganizować dla nich specjalne obozy lub wizy jak w Ameryce i ich nie wpuszczać. Niszczą nasz kraj. odbierają pracę i psują opiie o kulturze osobistej."
0,1,"Ewa Chodakowska zrobiła wielkie wejście do polskiego show-biznesu. Dzięki swojemu uporowi zdobyła sławę i trafiła do wielu serc polek. Jej darmowe filmy z intensywnymi, ale dającymi spektakularne efekty były, i nadal są hitami. Ewa jest osobą ciepłą, dostępną dla każdego, pomimo sławy nie zmieniła się i nadal pomaga tysiącom polek zmienić się na lepsze. Ewa jest pierwszą trenerką fitness, która zdobywał tylu fanów w tak krótkim czasie, co mówi o jej fenomenie, skuteczności i zaufaniu wielu ludzi zmagających się z dodatkowymi kilogramami. Ewa jest nie tylko świetną trenerką, ale i wspaniałym człowiekiem- psychologiem, który potrafi postawić na nogi wielu ludzi zakompleksionych, bez chęci do życia. Jej filmiki, opisy, cytaty są bardzo inspirujące i podnoszące na duchu niejedną osobę, która znalazła się w ciężkiej sytuacji. "
1,0,"Ewa Chodakowska jest wspaniala trenerką, ma doskonale podejscie do osob trenujach. Sprzedaje super produkty  w postaci batonow ktore oga zastapic zwykle slodycze. Prowadzi super programy odchudzajace, dostepne dla kazdego w przystepnej cenie,mozna ja spotkac na roznych eventach sportowych w calym kraju, prowadzi catering dietetyczny, za rozsadne pieniadze, Nie jest jej wszedzie pelno, w przeciwienstwie do Anny Lewandowskiej. Pozwala wykupic diete online, w roznych formach za nieduze pieniadze, Jej cwiczenia  sa tak skonstruowane , ze moze jej wykonywac kazda osoba , czy to w domu czy na silowni.
Podsumowujac, Ewa jest wspaniala trenerka, z ktora kazdy moze schudnac."
0,1,"Uważam, że ludzie powinni jeść mięso. Jest to naturalny element naszej diety, ludzie od zawsze byli wszystkożerni. W przyrodzie to nic nadzwyczajnego, że gatunki drapieżne polują na roślinożerców. Poza tym mięso zawiera mnóstwo białka i witaminę B12, która nie występuje w diecie wegańskiej. Skoro dietę trzeba uzupełniać suplementami, to znaczy to że nie jest to dobra dieta. Śmieszą mnie też wegetariańskie i wegańskie zamienniki produktów - np. mleko migdałowe czy sojowa kiełbasa. Widać w ich przypadku hipokryzję wegan, którym brakuje mięsa w diecie tak bardzo, że tworzą jego zamienniki. Jeżeli dorośli ludzie rezygnują z mięsa to ok, jest to nierozsądne, ale to ich wybór, jednak zmuszanie dzieci do ograniczania mięsa w diecie jest szkodliwe, ponieważ potrzebują go aby prawidłowo się rozwijać. Podsumowując, jedzenie mięsa jest zdrowe, naturalne i nikt nie ma prawa zmuszać nikogo aby przeszedł na dietę bezmięsną."
